Time elapsed,63,ns or,0.000000063,s
Time elapsed,59,ns or,0.000000059,s
Time elapsed,38,ns or,0.000000038,s
Time elapsed,70,ns or,0.000000070,s
Time elapsed,69,ns or,0.000000069,s
Time elapsed,59,ns or,0.000000059,s
Time elapsed,54,ns or,0.000000054,s
Time elapsed,94,ns or,0.000000094,s
Time elapsed,53,ns or,0.000000053,s
Time elapsed,33,ns or,0.000000033,s
Total,,,0.000000592,s
Mean,,,0.000000059,s
Average Mean,,,0.000000030,s
Average mean in minute,,,0.0000000005,m
